episode,step,reward,action,age
8,104,-3.0,[0 0 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,105,-4.0,[1 0 0 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,106,-4.0,[0 0 1 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,107,-4.0,[0 0 0 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,108,-3.0,[0 1 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,109,-5.0,[1 1 0 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,110,-4.0,[1 0 1 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,111,-4.0,[0 1 1 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,112,-4.0,[0 1 0 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,113,-2.0,[0 0 0 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,114,-3.0,[1 0 0 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,115,-8.0,[1 1 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,116,-4.0,[0 1 1 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,117,-2.0,[0 0 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,118,-5.0,[1 1 1 0 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,119,-3.0,[0 0 0 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,120,-3.0,[0 1 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,121,-6.0,[0 1 1 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,122,-4.0,[0 1 0 0 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,123,-4.0,[0 0 1 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,124,-5.0,[1 1 0 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,125,-5.0,[1 1 1 1 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,126,-3.0,[0 1 0 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,127,-3.0,[0 1 0 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,128,-6.0,[1 0 1 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,129,-2.0,[0 0 1 0 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,130,-3.0,[0 1 0 1 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,131,-6.0,[1 0 1 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,132,-2.0,[0 0 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,133,-4.0,[1 0 1 1 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,134,-5.0,[1 1 1 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,135,-5.0,[1 0 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,136,-5.0,[0 1 1 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,137,-3.0,[0 0 1 1 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,138,-5.0,[1 1 0 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,139,0.0,[0 0 0 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,140,-7.0,[1 1 0 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,141,-4.0,[0 1 1 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,142,-3.0,[0 0 1 1 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,143,-4.0,[1 1 0 1 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,144,-3.0,[1 0 0 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,145,-6.0,[1 0 1 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,146,-4.0,[1 0 0 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,147,-3.0,[1 0 1 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,148,-3.0,[0 0 1 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,149,-4.0,[0 0 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,150,-4.0,[1 0 1 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,151,-3.0,[0 0 0 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,152,-2.0,[0 1 0 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,153,-5.0,[1 1 1 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,154,-4.0,[0 0 0 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,155,-2.0,[1 0 1 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,156,-4.0,[1 0 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,157,-5.0,[0 1 0 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,158,-5.0,[0 0 1 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,159,-3.0,[0 1 0 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,160,-4.0,[0 0 1 1 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,161,-5.0,[0 1 0 1 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,162,-4.0,[0 1 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,163,-7.0,[1 1 1 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,164,-5.0,[0 0 1 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,165,-4.0,[1 1 1 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,166,-4.0,[0 1 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,167,-4.0,[0 1 0 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,168,-6.0,[0 1 0 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,169,-2.0,[0 1 0 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,170,-4.0,[1 0 0 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,171,-4.0,[0 1 0 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,172,-5.0,[1 1 0 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,173,-4.0,[1 1 0 0 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,174,-4.0,[1 0 1 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,175,-7.0,[1 1 1 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,176,-6.0,[0 1 1 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,177,-4.0,[1 0 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,178,-4.0,[0 1 0 1 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,179,-6.0,[1 1 0 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,180,-4.0,[0 0 1 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,181,-5.0,[1 1 1 0 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,182,-2.0,[0 1 0 0 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,183,-6.0,[1 1 0 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,184,-3.0,[0 1 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,185,-2.0,[0 0 0 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,186,-1.0,[0 0 0 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,187,-5.0,[1 0 1 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,188,-3.0,[0 1 0 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,189,-3.0,[0 1 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,190,-2.0,[0 1 0 0 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,191,0.0,[0 0 0 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,192,-6.0,[1 1 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,193,-3.0,[0 1 0 1 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,194,-4.0,[0 0 1 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,195,-1.0,[0 0 0 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,196,-8.0,[1 1 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,197,-4.0,[1 0 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,198,-4.0,[1 1 0 1 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,199,-1.0,[1 0 0 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,200,-4.0,[0 0 1 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,201,-4.0,[0 1 1 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,202,-4.0,[0 0 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,203,-4.0,[1 0 1 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,204,-4.0,[1 0 0 0 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,205,-4.0,[1 0 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,206,-3.0,[0 0 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,207,-3.0,[1 0 0 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,208,-4.0,[0 0 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,209,-3.0,[1 1 0 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,210,-2.0,[0 0 0 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,211,-4.0,[1 0 0 1 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,212,-3.0,[0 1 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,213,-4.0,[1 0 1 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,214,-6.0,[1 1 1 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,215,-4.0,[1 1 0 1 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,216,-2.0,[0 0 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,217,-2.0,[0 0 1 0 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,218,-4.0,[1 1 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,219,-2.0,[0 1 0 0 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,220,-3.0,[0 0 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,221,-5.0,[0 1 0 1 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,222,-4.0,[0 0 1 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,223,-4.0,[1 1 0 0 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,224,-3.0,[0 0 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,225,-5.0,[0 1 1 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,226,-6.0,[0 1 1 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,227,-5.0,[1 1 0 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,228,-7.0,[1 1 1 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,229,-3.0,[0 1 0 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,230,-5.0,[0 1 0 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,231,-4.0,[1 0 0 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,232,-3.0,[1 0 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,233,-4.0,[0 0 1 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,234,-3.0,[1 1 0 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,235,-4.0,[0 1 1 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,236,-7.0,[0 1 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,237,-3.0,[1 0 0 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,238,-6.0,[1 1 0 1 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,239,-6.0,[1 1 0 1 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,240,-6.0,[1 0 0 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,241,-4.0,[1 0 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,242,-3.0,[0 1 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,243,-4.0,[1 1 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,244,-2.0,[0 0 1 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,245,-4.0,[1 0 1 0 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,246,-4.0,[1 1 0 1 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,247,-5.0,[1 1 0 1 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,248,-4.0,[1 0 0 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,249,-5.0,[0 0 1 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,250,-4.0,[0 0 1 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,251,-3.0,[1 1 1 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,252,-3.0,[0 1 0 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,253,-4.0,[0 1 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,254,-4.0,[0 1 0 1 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,255,-1.0,[1 0 0 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,256,-3.0,[0 1 0 1 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,257,-4.0,[1 0 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,258,-4.0,[0 1 0 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,259,-3.0,[1 0 1 0 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,260,-5.0,[1 0 1 1 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,261,-4.0,[1 1 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,262,-6.0,[0 0 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,263,-5.0,[1 1 1 1 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,264,-5.0,[1 1 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,265,-6.0,[0 0 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,266,-6.0,[0 1 1 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,267,-3.0,[0 0 1 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,268,-4.0,[0 1 0 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,269,-5.0,[1 0 0 1 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,270,-5.0,[0 1 0 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,271,-5.0,[1 0 0 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,272,-4.0,[1 1 0 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,273,-4.0,[0 0 1 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,274,-6.0,[1 0 1 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,275,-4.0,[0 0 1 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,276,-2.0,[0 0 0 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,277,-4.0,[1 0 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,278,-4.0,[1 0 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,279,-5.0,[1 1 0 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,280,-1.0,[0 0 1 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,281,-4.0,[1 0 1 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,282,-2.0,[1 0 0 0 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,283,-2.0,[0 0 0 0 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,284,-5.0,[1 0 1 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
